,yr,mo,date,st,mag,slat,slon
0,1957,4,1957-04-24,TX,2,31.95,-96.68
1,1957,4,1957-04-24,TX,0,33.73,-96.67
2,1957,4,1957-04-24,TX,0,30.9,-97.47
3,1957,4,1957-04-24,TX,2,31.63,-96.27
4,1957,4,1957-04-24,TX,0,31.72,-96.03
5,1957,4,1957-04-24,TX,1,31.67,-96.28
6,1957,4,1957-04-25,MO,1,37.55,-90.3
7,1957,4,1957-04-25,IL,2,38.45,-89.97
8,1957,4,1957-04-25,IA,0,41.1,-95.0
9,1957,4,1957-04-25,MI,1,43.35,-82.88
10,1957,4,1957-04-25,TX,0,32.32,-99.87
11,1957,4,1957-04-25,TX,0,33.73,-98.5
12,1957,4,1957-04-25,NY,1,42.9,-78.7
13,1957,4,1957-04-25,NE,4,40.58,-97.57
14,1957,4,1957-04-25,TX,1,33.8,-97.93
15,1957,4,1957-04-25,NE,3,40.37,-97.95
16,1957,4,1957-04-25,OK,0,35.95,-96.07
17,1957,4,1957-04-25,OK,2,35.08,-96.38
18,1957,4,1957-04-25,OK,1,35.43,-96.27
19,1957,4,1957-04-25,OK,1,36.3,-95.67
20,1957,4,1957-04-25,AR,3,35.8,-90.7
21,1957,4,1957-04-26,TX,0,31.2,-101.45
22,1957,4,1957-04-26,TX,2,29.68,-97.65
23,1957,4,1957-04-26,TX,2,30.02,-97.17
24,1957,4,1957-04-26,TX,3,32.38,-94.9
25,1957,4,1957-04-26,TX,2,32.35,-95.32
26,1957,4,1957-04-26,TX,3,32.48,-94.72
27,1957,4,1957-04-26,TX,2,32.45,-94.73
28,1957,4,1957-04-26,TX,2,32.73,-94.95
29,1957,4,1957-04-26,IN,1,41.15,-87.12
30,1957,4,1957-04-26,IL,1,40.35,-88.75
31,1957,4,1957-04-26,TX,0,32.52,-98.67
32,1957,4,1957-04-26,IN,0,41.15,-86.33
33,1957,4,1957-04-26,IN,1,40.87,-86.08
34,1957,4,1957-04-26,MO,0,37.6,-94.28
35,1957,4,1957-04-26,IN,2,39.78,-85.77
36,1957,4,1957-04-27,MI,0,42.7,-83.3
37,1957,4,1957-04-27,LA,2,30.17,-93.37
38,1957,4,1957-04-28,PA,1,40.07,-76.57
39,1957,4,1957-04-29,TX,1,26.48,-97.8
40,1957,4,1957-04-29,AZ,0,36.85,-109.83
41,1957,4,1957-04-30,TX,1,30.1,-93.73
42,1957,4,1957-04-30,WA,2,46.6,-120.5
43,1957,5,1957-05-01,ND,1,47.27,-100.3
44,1957,5,1957-05-01,ND,0,47.3,-100.2
45,1957,5,1957-05-02,MS,0,30.75,-89.62
46,1957,5,1957-05-02,MS,1,31.33,-89.28
47,1957,5,1957-05-03,GA,1,31.25,-81.5
48,1957,5,1957-05-06,WA,0,47.45,-118.25
49,1957,5,1957-05-06,WA,2,47.48,-117.2
50,1957,5,1957-05-08,TX,0,32.5,-100.13
51,1957,5,1957-05-09,MO,2,38.8,-90.38
52,1957,5,1957-05-09,NE,2,40.53,-96.3
53,1957,5,1957-05-09,KS,1,38.35,-98.27
54,1957,5,1957-05-09,KS,0,38.4,-97.97
55,1957,5,1957-05-09,IL,1,40.57,-90.95
56,1957,5,1957-05-10,OK,0,34.33,-99.08
57,1957,5,1957-05-10,MA,1,42.7,-72.6
58,1957,5,1957-05-10,MA,1,42.7,-72.6
59,1957,5,1957-05-10,NM,2,36.68,-108.22
60,1957,5,1957-05-10,AL,1,31.37,-85.3
61,1957,5,1957-05-11,AR,2,35.32,-93.52
62,1957,5,1957-05-11,IN,1,41.17,-85.03
63,1957,5,1957-05-11,TX,1,35.67,-102.35
64,1957,5,1957-05-12,TX,2,31.6,-97.47
65,1957,5,1957-05-12,OK,0,34.92,-98.6
66,1957,5,1957-05-13,AR,2,33.67,-94.12
67,1957,5,1957-05-13,AR,2,33.88,-93.92
68,1957,5,1957-05-13,IA,1,41.0,-91.55
69,1957,5,1957-05-13,IL,1,39.8,-89.7
70,1957,5,1957-05-13,AR,2,34.03,-93.52
71,1957,5,1957-05-13,KS,0,39.22,-100.85
72,1957,5,1957-05-13,KS,0,39.22,-100.85
73,1957,5,1957-05-13,TX,1,32.5,-94.3
74,1957,5,1957-05-13,AR,3,34.22,-93.0
75,1957,5,1957-05-13,KS,0,39.37,-100.07
76,1957,5,1957-05-13,FL,1,26.75,-80.93
77,1957,5,1957-05-13,AR,3,35.07,-92.47
78,1957,5,1957-05-13,NE,0,40.17,-100.28
79,1957,5,1957-05-13,AR,2,36.2,-91.92
80,1957,5,1957-05-13,MO,1,36.85,-91.78
81,1957,5,1957-05-13,MO,1,36.58,-91.4
82,1957,5,1957-05-13,MO,1,36.67,-91.78
83,1957,5,1957-05-13,MO,0,36.6,-91.37
84,1957,5,1957-05-13,NE,1,41.13,-96.03
85,1957,5,1957-05-13,NE,1,41.23,-96.02
86,1957,5,1957-05-14,MN,1,43.87,-92.97
87,1957,5,1957-05-14,OH,2,40.8,-81.9
88,1957,5,1957-05-14,TX,0,34.37,-101.45
89,1957,5,1957-05-15,TX,0,27.9,-98.08
90,1957,5,1957-05-15,TX,1,35.22,-101.03
91,1957,5,1957-05-15,OK,0,35.92,-98.0
92,1957,5,1957-05-15,TX,1,35.72,-100.97
93,1957,5,1957-05-15,OK,1,35.97,-97.92
94,1957,5,1957-05-15,TX,3,35.02,-101.05
95,1957,5,1957-05-15,TX,3,34.65,-101.5
96,1957,5,1957-05-15,TX,1,32.97,-102.82
97,1957,5,1957-05-15,TX,2,33.18,-102.83
98,1957,5,1957-05-15,TX,0,34.27,-101.38
99,1957,5,1957-05-15,TX,4,34.47,-101.3
100,1957,5,1957-05-15,TX,2,34.18,-101.7
101,1957,5,1957-05-16,OK,1,36.13,-99.9
102,1957,5,1957-05-16,NE,1,41.13,-96.27
103,1957,5,1957-05-16,KS,1,37.17,-97.13
104,1957,5,1957-05-16,KS,0,37.38,-96.42
105,1957,5,1957-05-16,KS,1,37.62,-96.17
106,1957,5,1957-05-16,FL,0,28.07,-81.8
107,1957,5,1957-05-16,KS,2,37.23,-95.98
108,1957,5,1957-05-16,KS,1,37.4,-96.45
109,1957,5,1957-05-16,KS,1,37.4,-96.45
110,1957,5,1957-05-16,KS,1,37.35,-96.37
111,1957,5,1957-05-16,KS,1,37.35,-96.37
112,1957,5,1957-05-16,TX,2,35.83,-100.8
113,1957,5,1957-05-17,TX,0,33.5,-101.23
114,1957,5,1957-05-19,CA,1,36.7,-119.83
115,1957,5,1957-05-19,NE,1,41.8,-103.37
116,1957,5,1957-05-19,NE,2,41.75,-103.12
117,1957,5,1957-05-19,NE,1,41.32,-102.98
118,1957,5,1957-05-20,CO,0,39.25,-102.4
119,1957,5,1957-05-20,KS,0,39.75,-99.32
120,1957,5,1957-05-20,KS,0,39.55,-98.55
121,1957,5,1957-05-20,KS,0,39.23,-98.4
122,1957,5,1957-05-20,KS,1,39.92,-98.3
123,1957,5,1957-05-20,NE,0,40.1,-98.52
124,1957,5,1957-05-20,NE,1,41.43,-99.62
125,1957,5,1957-05-20,NE,0,40.07,-98.27
126,1957,5,1957-05-20,KS,4,39.38,-97.73
127,1957,5,1957-05-20,KS,2,39.47,-97.63
128,1957,5,1957-05-20,KS,2,39.52,-97.63
129,1957,5,1957-05-20,KS,2,39.52,-97.63
130,1957,5,1957-05-20,KS,3,39.57,-97.57
131,1957,5,1957-05-20,SD,1,43.97,-103.35
132,1957,5,1957-05-20,NE,1,41.6,-99.93
133,1957,5,1957-05-20,NE,2,40.07,-97.5
134,1957,5,1957-05-20,MO,2,39.85,-94.35
135,1957,5,1957-05-20,NE,2,40.77,-98.37
136,1957,5,1957-05-20,OK,0,36.35,-96.8
137,1957,5,1957-05-20,NE,2,40.68,-97.25
138,1957,5,1957-05-20,KS,1,38.23,-96.0
139,1957,5,1957-05-20,OK,2,36.42,-96.38
140,1957,5,1957-05-20,OK,2,35.5,-96.7
141,1957,5,1957-05-20,KS,0,38.17,-96.17
142,1957,5,1957-05-20,KS,5,38.45,-95.5
143,1957,5,1957-05-20,OK,0,35.95,-96.08
144,1957,5,1957-05-20,OK,0,36.7,-95.77
145,1957,5,1957-05-20,OK,1,36.07,-95.8
146,1957,5,1957-05-20,MO,2,39.2,-94.2
147,1957,5,1957-05-20,KS,3,38.5,-95.43
148,1957,5,1957-05-20,OK,0,35.7,-96.12
149,1957,5,1957-05-20,OK,1,36.53,-95.47
150,1957,5,1957-05-20,OK,1,36.8,-95.38
151,1957,5,1957-05-20,OK,1,36.65,-95.13
152,1957,5,1957-05-20,OK,3,35.35,-95.08
153,1957,5,1957-05-21,MN,1,46.35,-94.78
154,1957,5,1957-05-21,MN,4,45.58,-92.87
155,1957,5,1957-05-21,MO,3,37.55,-91.5
156,1957,5,1957-05-21,MO,2,36.8,-92.8
157,1957,5,1957-05-21,MO,1,37.07,-90.72
158,1957,5,1957-05-21,MO,1,37.42,-90.97
159,1957,5,1957-05-21,MO,3,37.77,-90.92
160,1957,5,1957-05-21,IL,2,38.42,-90.2
161,1957,5,1957-05-21,MO,4,36.95,-91.17
162,1957,5,1957-05-21,IA,2,41.55,-91.0
163,1957,5,1957-05-21,IL,2,38.7,-87.98
164,1957,5,1957-05-21,MO,2,37.38,-89.83
165,1957,5,1957-05-21,MO,2,40.08,-91.78
166,1957,5,1957-05-21,IL,3,37.57,-89.32
167,1957,5,1957-05-21,IL,3,40.5,-90.8
168,1957,5,1957-05-21,IN,2,37.97,-87.28
169,1957,5,1957-05-21,MO,1,36.05,-90.27
170,1957,5,1957-05-21,MO,1,36.23,-90.07
171,1957,5,1957-05-22,KY,2,38.62,-85.2
172,1957,5,1957-05-22,OK,0,34.42,-98.67
173,1957,5,1957-05-22,OK,2,35.1,-98.75
174,1957,5,1957-05-22,OK,0,36.7,-97.15
175,1957,5,1957-05-22,OK,1,34.7,-99.07
176,1957,5,1957-05-22,SC,0,32.75,-79.92
177,1957,5,1957-05-22,OK,2,35.65,-97.22
178,1957,5,1957-05-22,OK,1,36.28,-97.3
179,1957,5,1957-05-22,OK,0,36.2,-96.7
180,1957,5,1957-05-22,OK,0,35.45,-97.7
181,1957,5,1957-05-22,OK,1,35.88,-97.0
182,1957,5,1957-05-22,MO,1,37.75,-90.8
183,1957,5,1957-05-22,MO,1,38.52,-90.4
184,1957,5,1957-05-22,OK,0,35.38,-94.6
185,1957,5,1957-05-22,OK,0,35.37,-94.6
186,1957,5,1957-05-22,TX,3,31.9,-96.98
187,1957,5,1957-05-22,TX,1,32.15,-96.8
188,1957,5,1957-05-22,MO,2,36.65,-89.2
189,1957,5,1957-05-23,TX,0,33.17,-94.97
190,1957,5,1957-05-23,AR,2,33.35,-93.22
191,1957,5,1957-05-23,LA,1,32.87,-93.77
192,1957,5,1957-05-23,AR,0,34.1,-94.0
193,1957,5,1957-05-23,AR,3,33.62,-91.83
194,1957,5,1957-05-24,NM,2,34.43,-103.55
195,1957,5,1957-05-24,OK,1,34.07,-96.5
196,1957,5,1957-05-24,TX,2,34.43,-102.88
197,1957,5,1957-05-24,TX,0,33.95,-102.77
198,1957,5,1957-05-24,TX,0,34.82,-102.4
199,1957,5,1957-05-24,TX,3,34.18,-102.85
200,1957,5,1957-05-24,TX,3,33.17,-101.78
201,1957,5,1957-05-24,TX,1,34.0,-102.0
202,1957,5,1957-05-24,TX,0,35.32,-101.83
203,1957,5,1957-05-24,TX,0,34.28,-101.88
204,1957,5,1957-05-24,TX,3,32.32,-101.87
205,1957,5,1957-05-24,WY,1,41.93,-104.3
206,1957,5,1957-05-24,CO,1,38.05,-103.58
207,1957,5,1957-05-24,CO,1,40.63,-104.67
208,1957,5,1957-05-24,CO,1,40.63,-104.77
209,1957,5,1957-05-24,CO,1,39.43,-102.27
210,1957,5,1957-05-24,OK,1,34.2,-99.07
211,1957,5,1957-05-24,KS,1,37.4,-97.3
212,1957,5,1957-05-24,OK,4,34.27,-98.5
213,1957,5,1957-05-24,OK,2,34.62,-97.18
214,1957,5,1957-05-24,TX,2,32.15,-102.13
215,1957,5,1957-05-24,NE,1,40.88,-101.93
216,1957,5,1957-05-24,OK,0,34.7,-98.7
217,1957,5,1957-05-24,TX,1,33.48,-99.4
218,1957,5,1957-05-24,OK,2,34.65,-98.0
219,1957,5,1957-05-24,OK,1,35.0,-97.4
220,1957,5,1957-05-24,KS,0,37.02,-94.73
221,1957,5,1957-05-24,KS,0,37.45,-97.22
222,1957,5,1957-05-24,OK,1,36.95,-94.8
223,1957,5,1957-05-24,OK,2,34.47,-97.97
224,1957,5,1957-05-24,OK,0,35.63,-95.83
225,1957,5,1957-05-24,OK,0,35.3,-95.83
226,1957,5,1957-05-24,OK,0,35.43,-95.6
227,1957,5,1957-05-25,OK,2,34.27,-96.42
228,1957,5,1957-05-25,OK,1,34.47,-96.25
229,1957,5,1957-05-25,OK,1,34.8,-96.42
230,1957,5,1957-05-25,AR,0,34.6,-93.1
231,1957,5,1957-05-25,AR,0,34.6,-93.1
232,1957,5,1957-05-25,TX,0,32.53,-97.9
233,1957,5,1957-05-25,MN,1,45.23,-93.98
234,1957,5,1957-05-25,SD,1,44.82,-97.28
235,1957,5,1957-05-25,IA,0,42.95,-92.2
236,1957,5,1957-05-25,WI,2,42.9,-90.92
237,1957,5,1957-05-25,TX,1,31.22,-98.38
238,1957,5,1957-05-25,IA,0,40.92,-95.12
239,1957,5,1957-05-27,VA,2,37.12,-78.83
240,1957,5,1957-05-27,VA,1,36.92,-78.02
241,1957,5,1957-05-27,NM,0,35.0,-103.73
242,1957,5,1957-05-29,IA,1,43.1,-95.32
243,1957,5,1957-05-29,IA,1,43.1,-93.62
244,1957,5,1957-05-29,CO,1,40.77,-105.18
245,1957,5,1957-05-29,CO,0,40.37,-104.62
246,1957,5,1957-05-29,IA,0,42.5,-94.35
247,1957,5,1957-05-29,CO,0,40.7,-104.82
248,1957,5,1957-05-29,KS,0,38.85,-98.32
249,1957,5,1957-05-29,KS,0,38.93,-97.85
250,1957,5,1957-05-29,OK,0,36.13,-100.02
251,1957,5,1957-05-29,OK,0,36.7,-97.22
252,1957,5,1957-05-30,NM,0,35.2,-105.9
253,1957,5,1957-05-30,IA,0,41.73,-95.47
254,1957,5,1957-05-30,NM,0,34.37,-105.7
255,1957,5,1957-05-30,NM,0,34.17,-105.5
256,1957,5,1957-05-30,KS,0,39.47,-101.05
257,1957,5,1957-05-30,CO,0,40.13,-102.97
258,1957,5,1957-05-30,CO,0,40.17,-103.2
259,1957,5,1957-05-30,CO,2,40.47,-104.93
260,1957,5,1957-05-30,OK,0,34.62,-97.35
261,1957,5,1957-05-30,IA,1,42.2,-93.45
262,1957,5,1957-05-30,IA,0,42.18,-95.03
263,1957,5,1957-05-30,CO,2,40.5,-104.93
264,1957,5,1957-05-30,NM,0,32.43,-103.15
265,1957,5,1957-05-30,NM,0,32.43,-103.18
266,1957,5,1957-05-30,NM,0,32.43,-103.15
267,1957,5,1957-05-31,KS,0,37.02,-98.97
268,1957,5,1957-05-31,KS,0,39.35,-101.92
269,1957,5,1957-05-31,NM,0,34.92,-106.75
270,1957,5,1957-05-31,KS,0,39.5,-101.87
271,1957,6,1957-06-02,TX,1,29.45,-94.92
272,1957,6,1957-06-03,SD,1,45.52,-102.48
273,1957,6,1957-06-05,GA,0,31.2,-83.7
274,1957,6,1957-06-05,ID,1,42.5,-114.3
275,1957,6,1957-06-05,ND,1,46.4,-98.3
276,1957,6,1957-06-06,NE,1,40.93,-97.45
277,1957,6,1957-06-07,MO,1,40.03,-95.0
278,1957,6,1957-06-07,MO,0,39.63,-94.58
279,1957,6,1957-06-08,FL,2,29.63,-82.62
280,1957,6,1957-06-08,FL,1,29.18,-81.77
281,1957,6,1957-06-08,FL,2,30.1,-81.77
282,1957,6,1957-06-08,FL,0,29.38,-81.65
283,1957,6,1957-06-08,FL,2,30.3,-81.73
284,1957,6,1957-06-08,FL,2,30.23,-81.68
285,1957,6,1957-06-08,GA,1,31.08,-81.42
286,1957,6,1957-06-08,SD,1,45.83,-103.32
287,1957,6,1957-06-09,SD,0,43.02,-101.25
288,1957,6,1957-06-09,SD,3,45.03,-99.13
289,1957,6,1957-06-10,SD,2,43.85,-97.08
290,1957,6,1957-06-10,TX,2,36.33,-100.92
291,1957,6,1957-06-10,IA,0,40.5,-91.5
292,1957,6,1957-06-10,NE,1,41.77,-103.67
293,1957,6,1957-06-10,IL,2,39.6,-90.8
294,1957,6,1957-06-11,IA,0,40.38,-91.47
295,1957,6,1957-06-11,OH,1,40.25,-83.57
296,1957,6,1957-06-11,CO,1,38.1,-103.13
297,1957,6,1957-06-11,OH,2,40.3,-82.7
298,1957,6,1957-06-11,KS,2,38.87,-95.23
299,1957,6,1957-06-11,KS,0,38.97,-95.8
300,1957,6,1957-06-11,KS,1,38.93,-94.82
301,1957,6,1957-06-11,IN,2,39.1,-87.32
302,1957,6,1957-06-12,OK,0,36.8,-95.93
303,1957,6,1957-06-12,OK,1,35.9,-96.88
304,1957,6,1957-06-12,OK,1,36.08,-97.12
305,1957,6,1957-06-12,OK,1,36.43,-95.27
306,1957,6,1957-06-12,TX,3,32.68,-96.88
307,1957,6,1957-06-12,OK,1,35.6,-98.23
308,1957,6,1957-06-12,MO,0,36.92,-92.72
309,1957,6,1957-06-12,IL,0,39.8,-88.3
310,1957,6,1957-06-12,SD,0,45.5,-98.48
311,1957,6,1957-06-13,IN,1,39.9,-85.02
312,1957,6,1957-06-13,IN,1,41.02,-85.68
313,1957,6,1957-06-13,SD,0,45.72,-97.67
314,1957,6,1957-06-13,GA,0,32.17,-82.1
315,1957,6,1957-06-13,SD,0,45.5,-98.4
316,1957,6,1957-06-13,SD,0,45.5,-98.4
317,1957,6,1957-06-13,NE,1,41.48,-97.62
318,1957,6,1957-06-13,AR,2,35.37,-92.4
319,1957,6,1957-06-13,MN,1,44.32,-94.48
320,1957,6,1957-06-13,AR,2,35.32,-92.43
321,1957,6,1957-06-13,NE,1,41.12,-97.13
322,1957,6,1957-06-14,KS,1,37.12,-98.97
323,1957,6,1957-06-14,KS,1,38.98,-96.87
324,1957,6,1957-06-14,MO,1,39.82,-93.58
325,1957,6,1957-06-14,MO,1,38.85,-90.45
326,1957,6,1957-06-14,IL,2,39.55,-91.0
327,1957,6,1957-06-14,IL,2,39.73,-90.22
328,1957,6,1957-06-14,IL,4,39.75,-89.7
329,1957,6,1957-06-14,IL,1,41.08,-87.73
330,1957,6,1957-06-14,MI,1,44.97,-84.37
331,1957,6,1957-06-14,WI,1,45.92,-88.33
332,1957,6,1957-06-14,IN,3,41.07,-86.3
333,1957,6,1957-06-14,IN,2,41.22,-85.68
334,1957,6,1957-06-15,NE,1,40.57,-98.42
335,1957,6,1957-06-15,NE,1,40.23,-96.32
336,1957,6,1957-06-15,KS,3,39.7,-99.07
337,1957,6,1957-06-15,KS,3,39.77,-98.93
338,1957,6,1957-06-15,MO,1,39.67,-91.93
339,1957,6,1957-06-15,KS,1,39.15,-100.33
340,1957,6,1957-06-15,NE,1,41.03,-96.82
341,1957,6,1957-06-15,NE,2,40.78,-97.23
342,1957,6,1957-06-15,NE,1,41.18,-96.55
343,1957,6,1957-06-16,NE,1,40.15,-99.8
344,1957,6,1957-06-16,IA,2,42.5,-95.4
345,1957,6,1957-06-16,MN,1,43.62,-94.73
346,1957,6,1957-06-16,KS,0,38.22,-101.1
347,1957,6,1957-06-16,KS,0,38.22,-101.1
348,1957,6,1957-06-16,KS,0,39.55,-98.53
349,1957,6,1957-06-18,VT,2,45.0,-72.87
350,1957,6,1957-06-19,NH,2,43.1,-70.8
351,1957,6,1957-06-19,MA,1,42.4,-71.3
352,1957,6,1957-06-19,CT,1,41.7,-72.6
353,1957,6,1957-06-19,MA,1,42.5,-71.3
354,1957,6,1957-06-19,MA,1,42.5,-71.7
355,1957,6,1957-06-20,ND,0,46.7,-97.0
356,1957,6,1957-06-20,ND,2,46.1,-98.1
357,1957,6,1957-06-20,ND,5,46.9,-97.35
358,1957,6,1957-06-20,MN,0,46.27,-96.08
359,1957,6,1957-06-20,SD,2,45.02,-98.63
360,1957,6,1957-06-21,CO,1,40.4,-102.45
361,1957,6,1957-06-21,NE,3,40.9,-97.47
362,1957,6,1957-06-21,NE,1,41.35,-97.32
363,1957,6,1957-06-21,NE,0,41.1,-96.83
364,1957,6,1957-06-21,KS,0,39.7,-97.75
365,1957,6,1957-06-21,KS,1,38.07,-97.98
366,1957,6,1957-06-21,KS,0,37.83,-97.15
367,1957,6,1957-06-21,KS,1,38.98,-94.93
368,1957,6,1957-06-22,MO,2,39.0,-94.58
369,1957,6,1957-06-22,MN,0,43.62,-93.37
370,1957,6,1957-06-22,MI,2,42.87,-85.87
371,1957,6,1957-06-22,MI,1,41.98,-86.3
372,1957,6,1957-06-22,MI,0,42.6,-85.87
373,1957,6,1957-06-22,MI,2,43.58,-83.92
374,1957,6,1957-06-22,CO,1,37.07,-102.67
375,1957,6,1957-06-22,TX,0,33.07,-102.83
376,1957,6,1957-06-22,TX,1,34.28,-101.7
377,1957,6,1957-06-23,KS,0,37.55,-100.62
378,1957,6,1957-06-25,MN,0,47.35,-96.52
379,1957,6,1957-06-25,MN,1,43.67,-93.57
380,1957,6,1957-06-26,WY,1,41.57,-104.12
381,1957,6,1957-06-27,LA,0,30.05,-89.9
382,1957,6,1957-06-27,MN,1,46.15,-95.23
383,1957,6,1957-06-27,TN,1,36.02,-89.52
384,1957,6,1957-06-27,NE,1,40.2,-97.92
385,1957,6,1957-06-27,NE,0,40.33,-97.8
386,1957,6,1957-06-27,MN,1,46.43,-95.5
387,1957,6,1957-06-27,MS,2,32.77,-89.12
388,1957,6,1957-06-27,MS,0,33.95,-89.02
389,1957,6,1957-06-27,LA,1,30.4,-91.97
390,1957,6,1957-06-28,MS,3,33.22,-88.58
391,1957,6,1957-06-28,MS,2,31.58,-88.68
392,1957,6,1957-06-28,AL,1,31.6,-87.7
393,1957,6,1957-06-28,AL,2,31.92,-87.08
394,1957,6,1957-06-28,AL,0,32.07,-86.3
395,1957,6,1957-06-28,AL,2,32.15,-86.58
396,1957,6,1957-06-28,AL,2,31.4,-86.9
397,1957,6,1957-06-28,AL,2,31.42,-87.4
398,1957,6,1957-06-28,AL,1,31.97,-86.58
399,1957,6,1957-06-28,AL,2,31.77,-86.72
400,1957,6,1957-06-28,AL,2,31.42,-87.05
401,1957,6,1957-06-28,AL,1,31.43,-87.05
402,1957,6,1957-06-28,AL,0,32.17,-86.13
403,1957,6,1957-06-28,AL,2,31.43,-86.7
404,1957,6,1957-06-28,AL,0,31.7,-86.3
405,1957,6,1957-06-28,AL,2,31.8,-85.67
406,1957,6,1957-06-28,IN,1,38.93,-85.18
407,1957,6,1957-06-29,WV,1,38.92,-79.85
408,1957,6,1957-06-29,KS,0,38.45,-101.9
409,1957,6,1957-06-29,KS,0,39.03,-100.12
410,1957,6,1957-06-29,KS,1,38.9,-97.17
411,1957,6,1957-06-30,CO,1,40.1,-102.6
412,1957,6,1957-06-30,CO,1,40.1,-102.6
413,1957,6,1957-06-30,CO,0,39.3,-102.6
414,1957,6,1957-06-30,CO,1,38.67,-102.12
415,1957,6,1957-06-30,SC,1,34.15,-79.25
416,1957,6,1957-06-30,SD,2,43.37,-99.75
417,1957,6,1957-06-30,KS,0,37.1,-98.12
418,1957,7,1957-07-01,OK,0,36.13,-96.12
419,1957,7,1957-07-01,OK,2,36.08,-95.95
420,1957,7,1957-07-01,OK,2,36.02,-96.45
421,1957,7,1957-07-02,NE,2,40.52,-100.6
422,1957,7,1957-07-02,FL,0,30.33,-81.73
423,1957,7,1957-07-02,NE,1,41.98,-96.92
424,1957,7,1957-07-03,MN,1,43.65,-96.22
425,1957,7,1957-07-03,CO,1,40.03,-107.92
426,1957,7,1957-07-03,SD,1,43.77,-98.95
427,1957,7,1957-07-03,NE,1,41.05,-101.55
428,1957,7,1957-07-03,NE,0,41.27,-99.93
429,1957,7,1957-07-04,IA,1,42.2,-95.2
430,1957,7,1957-07-04,WI,2,45.6,-91.77
431,1957,7,1957-07-04,MI,1,45.43,-85.0
432,1957,7,1957-07-04,MI,2,45.23,-83.95
433,1957,7,1957-07-04,IN,2,39.45,-85.9
434,1957,7,1957-07-04,NE,1,40.65,-100.42
435,1957,7,1957-07-04,OH,2,41.47,-84.57
436,1957,7,1957-07-04,MI,4,42.52,-83.73
437,1957,7,1957-07-04,TN,2,36.32,-88.85
438,1957,7,1957-07-04,TN,2,36.33,-88.85
439,1957,7,1957-07-05,MA,1,42.3,-72.6
440,1957,7,1957-07-05,DE,1,38.53,-75.25
441,1957,7,1957-07-05,VT,0,42.8,-72.6
442,1957,7,1957-07-05,MA,2,42.53,-71.75
443,1957,7,1957-07-07,MT,1,47.0,-110.02
444,1957,7,1957-07-07,NE,2,40.13,-101.98
445,1957,7,1957-07-07,MN,0,44.23,-93.53
446,1957,7,1957-07-08,PA,1,40.17,-79.87
447,1957,7,1957-07-09,FL,0,30.33,-81.7
448,1957,7,1957-07-11,WI,1,44.3,-87.87
449,1957,7,1957-07-11,WI,1,44.12,-87.78
450,1957,7,1957-07-11,ND,0,48.0,-97.3
451,1957,7,1957-07-12,NE,0,40.62,-100.35
452,1957,7,1957-07-12,IN,2,40.07,-86.63
453,1957,7,1957-07-12,IN,2,41.38,-87.45
454,1957,7,1957-07-13,LA,0,30.0,-90.1
455,1957,7,1957-07-14,SD,0,44.12,-103.73
456,1957,7,1957-07-14,SD,1,44.62,-103.4
457,1957,7,1957-07-16,ND,0,48.25,-103.9
458,1957,7,1957-07-16,ND,2,47.17,-100.28
459,1957,7,1957-07-16,ND,3,47.25,-98.2
460,1957,7,1957-07-17,FL,1,24.72,-81.75
461,1957,7,1957-07-19,NE,1,41.38,-97.5
462,1957,7,1957-07-19,NE,1,40.78,-98.07
463,1957,7,1957-07-19,NE,1,40.78,-98.07
464,1957,7,1957-07-19,NE,3,40.78,-98.07
465,1957,7,1957-07-19,MN,0,43.55,-93.37
466,1957,7,1957-07-20,WY,0,42.37,-104.57
467,1957,7,1957-07-20,OK,2,34.23,-97.48
468,1957,7,1957-07-21,IA,0,40.75,-93.8
469,1957,7,1957-07-21,MO,0,40.53,-93.75
470,1957,7,1957-07-21,KS,0,38.05,-99.53
471,1957,7,1957-07-29,MO,1,38.05,-91.9
472,1957,7,1957-07-30,CO,1,40.08,-102.73
473,1957,8,1957-08-04,AZ,3,32.85,-113.2
474,1957,8,1957-08-05,CO,1,39.12,-104.9
475,1957,8,1957-08-07,PA,0,40.62,-75.48
476,1957,8,1957-08-07,UT,1,38.95,-111.87
477,1957,8,1957-08-10,MS,0,30.52,-89.33
478,1957,8,1957-08-12,TX,2,33.43,-99.4
479,1957,8,1957-08-12,TX,2,32.58,-99.68
480,1957,8,1957-08-12,ND,2,46.4,-97.8
481,1957,8,1957-08-14,ND,1,47.73,-99.5
482,1957,8,1957-08-14,OK,0,35.43,-94.7
483,1957,8,1957-08-14,SD,0,45.78,-97.57
484,1957,8,1957-08-14,OK,0,36.25,-95.2
485,1957,8,1957-08-14,OK,1,36.5,-94.97
486,1957,8,1957-08-15,AL,1,32.53,-85.08
487,1957,8,1957-08-15,NE,1,41.98,-97.6
488,1957,8,1957-08-16,NE,0,40.02,-98.08
489,1957,8,1957-08-17,TX,2,32.1,-96.47
490,1957,8,1957-08-18,AZ,0,35.1,-111.5
491,1957,8,1957-08-20,AZ,0,34.78,-112.82
492,1957,8,1957-08-29,AZ,0,32.87,-113.2
493,1957,9,1957-09-01,SD,0,45.15,-98.48
494,1957,9,1957-09-10,DE,1,38.73,-75.6
495,1957,9,1957-09-14,OK,4,34.95,-97.25
496,1957,9,1957-09-14,OK,2,35.33,-97.02
497,1957,9,1957-09-14,OK,0,35.15,-96.3
498,1957,9,1957-09-15,PA,0,40.82,-76.87
